dataset,filename,path,width,height,status
TBX11K,s4120.png,data/raw/TBX11K/imgs/sick/s4120.png,512,512,OK
TBX11K,s2551.png,data/raw/TBX11K/imgs/sick/s2551.png,512,512,OK
TBX11K,s3897.png,data/raw/TBX11K/imgs/sick/s3897.png,512,512,OK
TBX11K,s0420.png,data/raw/TBX11K/imgs/sick/s0420.png,512,512,OK
TBX11K,s1879.png,data/raw/TBX11K/imgs/sick/s1879.png,512,512,OK
TBX11K,s4901.png,data/raw/TBX11K/imgs/sick/s4901.png,512,512,OK
TBX11K,s4915.png,data/raw/TBX11K/imgs/sick/s4915.png,512,512,OK
TBX11K,s0583.png,data/raw/TBX11K/imgs/sick/s0583.png,512,512,OK
TBX11K,s1845.png,data/raw/TBX11K/imgs/sick/s1845.png,512,512,OK
TBX11K,s4083.png,data/raw/TBX11K/imgs/sick/s4083.png,512,512,OK
TBX11K,s3934.png,data/raw/TBX11K/imgs/sick/s3934.png,512,512,OK
TBX11K,s4097.png,data/raw/TBX11K/imgs/sick/s4097.png,512,512,OK
TBX11K,s3920.png,data/raw/TBX11K/imgs/sick/s3920.png,512,512,OK
TBX11K,s1851.png,data/raw/TBX11K/imgs/sick/s1851.png,512,512,OK
TBX11K,s1689.png,data/raw/TBX11K/imgs/sick/s1689.png,512,512,OK
TBX11K,s4929.png,data/raw/TBX11K/imgs/sick/s4929.png,512,512,OK
TBX11K,s2380.png,data/raw/TBX11K/imgs/sick/s2380.png,512,512,OK
TBX11K,s3075.png,data/raw/TBX11K/imgs/sick/s3075.png,512,512,OK
TBX11K,s1662.png,data/raw/TBX11K/imgs/sick/s1662.png,512,512,OK
TBX11K,s1104.png,data/raw/TBX11K/imgs/sick/s1104.png,512,512,OK
TBX11K,s3713.png,data/raw/TBX11K/imgs/sick/s3713.png,512,512,OK
TBX11K,s4068.png,data/raw/TBX11K/imgs/sick/s4068.png,512,512,OK
TBX11K,s0568.png,data/raw/TBX11K/imgs/sick/s0568.png,512,512,OK
TBX11K,s3061.png,data/raw/TBX11K/imgs/sick/s3061.png,512,512,OK
TBX11K,s1886.png,data/raw/TBX11K/imgs/sick/s1886.png,512,512,OK
TBX11K,s4726.png,data/raw/TBX11K/imgs/sick/s4726.png,512,512,OK
TBX11K,s3049.png,data/raw/TBX11K/imgs/sick/s3049.png,512,512,OK
TBX11K,s2357.png,data/raw/TBX11K/imgs/sick/s2357.png,512,512,OK
TBX11K,s4040.png,data/raw/TBX11K/imgs/sick/s4040.png,512,512,OK
TBX11K,s0226.png,data/raw/TBX11K/imgs/sick/s0226.png,512,512,OK
TBX11K,s1138.png,data/raw/TBX11K/imgs/sick/s1138.png,512,512,OK
TBX11K,s0232.png,data/raw/TBX11K/imgs/sick/s0232.png,512,512,OK
TBX11K,s2425.png,data/raw/TBX11K/imgs/sick/s2425.png,512,512,OK
TBX11K,s4732.png,data/raw/TBX11K/imgs/sick/s4732.png,512,512,OK
TBX11K,s2343.png,data/raw/TBX11K/imgs/sick/s2343.png,512,512,OK
TBX11K,s0554.png,data/raw/TBX11K/imgs/sick/s0554.png,512,512,OK
TBX11K,s2814.png,data/raw/TBX11K/imgs/sick/s2814.png,512,512,OK
TBX11K,s0965.png,data/raw/TBX11K/imgs/sick/s0965.png,512,512,OK
TBX11K,s2800.png,data/raw/TBX11K/imgs/sick/s2800.png,512,512,OK
TBX11K,s0781.png,data/raw/TBX11K/imgs/sick/s0781.png,512,512,OK
TBX11K,s3288.png,data/raw/TBX11K/imgs/sick/s3288.png,512,512,OK
TBX11K,s0795.png,data/raw/TBX11K/imgs/sick/s0795.png,512,512,OK
TBX11K,s4295.png,data/raw/TBX11K/imgs/sick/s4295.png,512,512,OK
TBX11K,s3511.png,data/raw/TBX11K/imgs/sick/s3511.png,512,512,OK
TBX11K,s1306.png,data/raw/TBX11K/imgs/sick/s1306.png,512,512,OK
TBX11K,s2169.png,data/raw/TBX11K/imgs/sick/s2169.png,512,512,OK
TBX11K,s3263.png,data/raw/TBX11K/imgs/sick/s3263.png,512,512,OK
TBX11K,s1474.png,data/raw/TBX11K/imgs/sick/s1474.png,512,512,OK
TBX11K,s1312.png,data/raw/TBX11K/imgs/sick/s1312.png,512,512,OK
TBX11K,s3505.png,data/raw/TBX11K/imgs/sick/s3505.png,512,512,OK
TBX11K,s0024.png,data/raw/TBX11K/imgs/sick/s0024.png,512,512,OK
TBX11K,s4242.png,data/raw/TBX11K/imgs/sick/s4242.png,512,512,OK
TBX11K,s2155.png,data/raw/TBX11K/imgs/sick/s2155.png,512,512,OK
TBX11K,s4524.png,data/raw/TBX11K/imgs/sick/s4524.png,512,512,OK
TBX11K,s0742.png,data/raw/TBX11K/imgs/sick/s0742.png,512,512,OK
TBX11K,s0756.png,data/raw/TBX11K/imgs/sick/s0756.png,512,512,OK
TBX11K,s1448.png,data/raw/TBX11K/imgs/sick/s1448.png,512,512,OK
TBX11K,s4530.png,data/raw/TBX11K/imgs/sick/s4530.png,512,512,OK
TBX11K,s4256.png,data/raw/TBX11K/imgs/sick/s4256.png,512,512,OK
TBX11K,s2627.png,data/raw/TBX11K/imgs/sick/s2627.png,512,512,OK
TBX11K,s0030.png,data/raw/TBX11K/imgs/sick/s0030.png,512,512,OK
TBX11K,s0740.png,data/raw/TBX11K/imgs/sick/s0740.png,512,512,OK
TBX11K,s4526.png,data/raw/TBX11K/imgs/sick/s4526.png,512,512,OK
TBX11K,s3249.png,data/raw/TBX11K/imgs/sick/s3249.png,512,512,OK
TBX11K,s2157.png,data/raw/TBX11K/imgs/sick/s2157.png,512,512,OK
TBX11K,s4240.png,data/raw/TBX11K/imgs/sick/s4240.png,512,512,OK
TBX11K,s1338.png,data/raw/TBX11K/imgs/sick/s1338.png,512,512,OK
TBX11K,s2625.png,data/raw/TBX11K/imgs/sick/s2625.png,512,512,OK
TBX11K,s4254.png,data/raw/TBX11K/imgs/sick/s4254.png,512,512,OK
TBX11K,s4532.png,data/raw/TBX11K/imgs/sick/s4532.png,512,512,OK
TBX11K,s2143.png,data/raw/TBX11K/imgs/sick/s2143.png,512,512,OK
TBX11K,s0754.png,data/raw/TBX11K/imgs/sick/s0754.png,512,512,OK
TBX11K,s3275.png,data/raw/TBX11K/imgs/sick/s3275.png,512,512,OK
TBX11K,s1462.png,data/raw/TBX11K/imgs/sick/s1462.png,512,512,OK
TBX11K,s1304.png,data/raw/TBX11K/imgs/sick/s1304.png,512,512,OK
TBX11K,s3513.png,data/raw/TBX11K/imgs/sick/s3513.png,512,512,OK
TBX11K,s2619.png,data/raw/TBX11K/imgs/sick/s2619.png,512,512,OK
TBX11K,s4268.png,data/raw/TBX11K/imgs/sick/s4268.png,512,512,OK
TBX11K,s1310.png,data/raw/TBX11K/imgs/sick/s1310.png,512,512,OK
TBX11K,s1476.png,data/raw/TBX11K/imgs/sick/s1476.png,512,512,OK
TBX11K,s0768.png,data/raw/TBX11K/imgs/sick/s0768.png,512,512,OK
TBX11K,s3261.png,data/raw/TBX11K/imgs/sick/s3261.png,512,512,OK
TBX11K,s2194.png,data/raw/TBX11K/imgs/sick/s2194.png,512,512,OK
TBX11K,s4283.png,data/raw/TBX11K/imgs/sick/s4283.png,512,512,OK
TBX11K,s1489.png,data/raw/TBX11K/imgs/sick/s1489.png,512,512,OK
TBX11K,s2180.png,data/raw/TBX11K/imgs/sick/s2180.png,512,512,OK
TBX11K,s0967.png,data/raw/TBX11K/imgs/sick/s0967.png,512,512,OK
TBX11K,s0973.png,data/raw/TBX11K/imgs/sick/s0973.png,512,512,OK
TBX11K,s0224.png,data/raw/TBX11K/imgs/sick/s0224.png,512,512,OK
TBX11K,s2355.png,data/raw/TBX11K/imgs/sick/s2355.png,512,512,OK
TBX11K,s4724.png,data/raw/TBX11K/imgs/sick/s4724.png,512,512,OK
TBX11K,s1884.png,data/raw/TBX11K/imgs/sick/s1884.png,512,512,OK
TBX11K,s0542.png,data/raw/TBX11K/imgs/sick/s0542.png,512,512,OK
TBX11K,s1890.png,data/raw/TBX11K/imgs/sick/s1890.png,512,512,OK
TBX11K,s0556.png,data/raw/TBX11K/imgs/sick/s0556.png,512,512,OK
TBX11K,s1648.png,data/raw/TBX11K/imgs/sick/s1648.png,512,512,OK
TBX11K,s2341.png,data/raw/TBX11K/imgs/sick/s2341.png,512,512,OK
TBX11K,s4730.png,data/raw/TBX11K/imgs/sick/s4730.png,512,512,OK
TBX11K,s4056.png,data/raw/TBX11K/imgs/sick/s4056.png,512,512,OK
TBX11K,s2427.png,data/raw/TBX11K/imgs/sick/s2427.png,512,512,OK
TBX11K,s0230.png,data/raw/TBX11K/imgs/sick/s0230.png,512,512,OK
TBX11K,s3711.png,data/raw/TBX11K/imgs/sick/s3711.png,512,512,OK
TBX11K,s1106.png,data/raw/TBX11K/imgs/sick/s1106.png,512,512,OK
TBX11K,s0218.png,data/raw/TBX11K/imgs/sick/s0218.png,512,512,OK
TBX11K,s1660.png,data/raw/TBX11K/imgs/sick/s1660.png,512,512,OK
TBX11K,s2369.png,data/raw/TBX11K/imgs/sick/s2369.png,512,512,OK
TBX11K,s3077.png,data/raw/TBX11K/imgs/sick/s3077.png,512,512,OK
TBX11K,s4718.png,data/raw/TBX11K/imgs/sick/s4718.png,512,512,OK
TBX11K,s3063.png,data/raw/TBX11K/imgs/sick/s3063.png,512,512,OK
TBX11K,s1112.png,data/raw/TBX11K/imgs/sick/s1112.png,512,512,OK
TBX11K,s3936.png,data/raw/TBX11K/imgs/sick/s3936.png,512,512,OK
TBX11K,s4081.png,data/raw/TBX11K/imgs/sick/s4081.png,512,512,OK
TBX11K,s1847.png,data/raw/TBX11K/imgs/sick/s1847.png,512,512,OK
TBX11K,s0581.png,data/raw/TBX11K/imgs/sick/s0581.png,512,512,OK
TBX11K,s3088.png,data/raw/TBX11K/imgs/sick/s3088.png,512,512,OK
TBX11K,s2396.png,data/raw/TBX11K/imgs/sick/s2396.png,512,512,OK
TBX11K,s1853.png,data/raw/TBX11K/imgs/sick/s1853.png,512,512,OK
TBX11K,s0595.png,data/raw/TBX11K/imgs/sick/s0595.png,512,512,OK
TBX11K,s4095.png,data/raw/TBX11K/imgs/sick/s4095.png,512,512,OK
TBX11K,s4903.png,data/raw/TBX11K/imgs/sick/s4903.png,512,512,OK
TBX11K,s0350.png,data/raw/TBX11K/imgs/sick/s0350.png,512,512,OK
TBX11K,s2547.png,data/raw/TBX11K/imgs/sick/s2547.png,512,512,OK
TBX11K,s3659.png,data/raw/TBX11K/imgs/sick/s3659.png,512,512,OK
TBX11K,s4136.png,data/raw/TBX11K/imgs/sick/s4136.png,512,512,OK
TBX11K,s4650.png,data/raw/TBX11K/imgs/sick/s4650.png,512,512,OK
TBX11K,s4888.png,data/raw/TBX11K/imgs/sick/s4888.png,512,512,OK
TBX11K,s2221.png,data/raw/TBX11K/imgs/sick/s2221.png,512,512,OK
TBX11K,s1728.png,data/raw/TBX11K/imgs/sick/s1728.png,512,512,OK
TBX11K,s4644.png,data/raw/TBX11K/imgs/sick/s4644.png,512,512,OK
TBX11K,s2235.png,data/raw/TBX11K/imgs/sick/s2235.png,512,512,OK
TBX11K,s3895.png,data/raw/TBX11K/imgs/sick/s3895.png,512,512,OK
TBX11K,s2553.png,data/raw/TBX11K/imgs/sick/s2553.png,512,512,OK
TBX11K,s4122.png,data/raw/TBX11K/imgs/sick/s4122.png,512,512,OK
TBX11K,s3665.png,data/raw/TBX11K/imgs/sick/s3665.png,512,512,OK
TBX11K,s1072.png,data/raw/TBX11K/imgs/sick/s1072.png,512,512,OK
TBX11K,s1714.png,data/raw/TBX11K/imgs/sick/s1714.png,512,512,OK
TBX11K,s3103.png,data/raw/TBX11K/imgs/sick/s3103.png,512,512,OK
TBX11K,s4678.png,data/raw/TBX11K/imgs/sick/s4678.png,512,512,OK
TBX11K,s3117.png,data/raw/TBX11K/imgs/sick/s3117.png,512,512,OK
TBX11K,s1700.png,data/raw/TBX11K/imgs/sick/s1700.png,512,512,OK
TBX11K,s0378.png,data/raw/TBX11K/imgs/sick/s0378.png,512,512,OK
TBX11K,s1066.png,data/raw/TBX11K/imgs/sick/s1066.png,512,512,OK
TBX11K,s3671.png,data/raw/TBX11K/imgs/sick/s3671.png,512,512,OK
TBX11K,s3842.png,data/raw/TBX11K/imgs/sick/s3842.png,512,512,OK
TBX11K,s2584.png,data/raw/TBX11K/imgs/sick/s2584.png,512,512,OK
TBX11K,s0393.png,data/raw/TBX11K/imgs/sick/s0393.png,512,512,OK
TBX11K,s1933.png,data/raw/TBX11K/imgs/sick/s1933.png,512,512,OK
TBX11K,s4693.png,data/raw/TBX11K/imgs/sick/s4693.png,512,512,OK
TBX11K,s1099.png,data/raw/TBX11K/imgs/sick/s1099.png,512,512,OK
TBX11K,s0387.png,data/raw/TBX11K/imgs/sick/s0387.png,512,512,OK
TBX11K,s2590.png,data/raw/TBX11K/imgs/sick/s2590.png,512,512,OK
TBX11K,s4877.png,data/raw/TBX11K/imgs/sick/s4877.png,512,512,OK
TBX11K,s0634.png,data/raw/TBX11K/imgs/sick/s0634.png,512,512,OK
TBX11K,s2023.png,data/raw/TBX11K/imgs/sick/s2023.png,512,512,OK
TBX11K,s4452.png,data/raw/TBX11K/imgs/sick/s4452.png,512,512,OK
TBX11K,s2745.png,data/raw/TBX11K/imgs/sick/s2745.png,512,512,OK
TBX11K,s0152.png,data/raw/TBX11K/imgs/sick/s0152.png,512,512,OK
TBX11K,s1258.png,data/raw/TBX11K/imgs/sick/s1258.png,512,512,OK
TBX11K,s2989.png,data/raw/TBX11K/imgs/sick/s2989.png,512,512,OK
TBX11K,s4320.png,data/raw/TBX11K/imgs/sick/s4320.png,512,512,OK
TBX11K,s2751.png,data/raw/TBX11K/imgs/sick/s2751.png,512,512,OK
TBX11K,s2037.png,data/raw/TBX11K/imgs/sick/s2037.png,512,512,OK
TBX11K,s3329.png,data/raw/TBX11K/imgs/sick/s3329.png,512,512,OK
TBX11K,s4446.png,data/raw/TBX11K/imgs/sick/s4446.png,512,512,OK
TBX11K,s0620.png,data/raw/TBX11K/imgs/sick/s0620.png,512,512,OK
TBX11K,s0608.png,data/raw/TBX11K/imgs/sick/s0608.png,512,512,OK
TBX11K,s1516.png,data/raw/TBX11K/imgs/sick/s1516.png,512,512,OK
TBX11K,s1270.png,data/raw/TBX11K/imgs/sick/s1270.png,512,512,OK
TBX11K,s4308.png,data/raw/TBX11K/imgs/sick/s4308.png,512,512,OK
TBX11K,s3467.png,data/raw/TBX11K/imgs/sick/s3467.png,512,512,OK
TBX11K,s2779.png,data/raw/TBX11K/imgs/sick/s2779.png,512,512,OK
TBX11K,s1264.png,data/raw/TBX11K/imgs/sick/s1264.png,512,512,OK
TBX11K,s1502.png,data/raw/TBX11K/imgs/sick/s1502.png,512,512,OK
TBX11K,s4491.png,data/raw/TBX11K/imgs/sick/s4491.png,512,512,OK
TBX11K,s0191.png,data/raw/TBX11K/imgs/sick/s0191.png,512,512,OK
TBX11K,s2786.png,data/raw/TBX11K/imgs/sick/s2786.png,512,512,OK
TBX11K,s3498.png,data/raw/TBX11K/imgs/sick/s3498.png,512,512,OK
TBX11K,s0185.png,data/raw/TBX11K/imgs/sick/s0185.png,512,512,OK
TBX11K,s4485.png,data/raw/TBX11K/imgs/sick/s4485.png,512,512,OK
TBX11K,s0813.png,data/raw/TBX11K/imgs/sick/s0813.png,512,512,OK
TBX11K,s2976.png,data/raw/TBX11K/imgs/sick/s2976.png,512,512,OK
TBX11K,s0807.png,data/raw/TBX11K/imgs/sick/s0807.png,512,512,OK
TBX11K,s2977.png,data/raw/TBX11K/imgs/sick/s2977.png,512,512,OK
TBX11K,s0806.png,data/raw/TBX11K/imgs/sick/s0806.png,512,512,OK
TBX11K,s0184.png,data/raw/TBX11K/imgs/sick/s0184.png,512,512,OK
TBX11K,s2793.png,data/raw/TBX11K/imgs/sick/s2793.png,512,512,OK
TBX11K,s4484.png,data/raw/TBX11K/imgs/sick/s4484.png,512,512,OK
TBX11K,s4490.png,data/raw/TBX11K/imgs/sick/s4490.png,512,512,OK
TBX11K,s2787.png,data/raw/TBX11K/imgs/sick/s2787.png,512,512,OK
TBX11K,s0190.png,data/raw/TBX11K/imgs/sick/s0190.png,512,512,OK
TBX11K,s1265.png,data/raw/TBX11K/imgs/sick/s1265.png,512,512,OK
TBX11K,s3472.png,data/raw/TBX11K/imgs/sick/s3472.png,512,512,OK
TBX11K,s3314.png,data/raw/TBX11K/imgs/sick/s3314.png,512,512,OK
TBX11K,s1503.png,data/raw/TBX11K/imgs/sick/s1503.png,512,512,OK
TBX11K,s0609.png,data/raw/TBX11K/imgs/sick/s0609.png,512,512,OK
TBX11K,s3300.png,data/raw/TBX11K/imgs/sick/s3300.png,512,512,OK
TBX11K,s2778.png,data/raw/TBX11K/imgs/sick/s2778.png,512,512,OK
TBX11K,s4309.png,data/raw/TBX11K/imgs/sick/s4309.png,512,512,OK
TBX11K,s1271.png,data/raw/TBX11K/imgs/sick/s1271.png,512,512,OK
TBX11K,s2750.png,data/raw/TBX11K/imgs/sick/s2750.png,512,512,OK
TBX11K,s4321.png,data/raw/TBX11K/imgs/sick/s4321.png,512,512,OK
TBX11K,s2988.png,data/raw/TBX11K/imgs/sick/s2988.png,512,512,OK
TBX11K,s0147.png,data/raw/TBX11K/imgs/sick/s0147.png,512,512,OK
TBX11K,s1259.png,data/raw/TBX11K/imgs/sick/s1259.png,512,512,OK
TBX11K,s4447.png,data/raw/TBX11K/imgs/sick/s4447.png,512,512,OK
TBX11K,s2036.png,data/raw/TBX11K/imgs/sick/s2036.png,512,512,OK
TBX11K,s4453.png,data/raw/TBX11K/imgs/sick/s4453.png,512,512,OK
TBX11K,s2022.png,data/raw/TBX11K/imgs/sick/s2022.png,512,512,OK
TBX11K,s0635.png,data/raw/TBX11K/imgs/sick/s0635.png,512,512,OK
TBX11K,s0153.png,data/raw/TBX11K/imgs/sick/s0153.png,512,512,OK
TBX11K,s2744.png,data/raw/TBX11K/imgs/sick/s2744.png,512,512,OK
TBX11K,s4335.png,data/raw/TBX11K/imgs/sick/s4335.png,512,512,OK
TBX11K,s4862.png,data/raw/TBX11K/imgs/sick/s4862.png,512,512,OK
TBX11K,s1926.png,data/raw/TBX11K/imgs/sick/s1926.png,512,512,OK
TBX11K,s4686.png,data/raw/TBX11K/imgs/sick/s4686.png,512,512,OK
TBX11K,s3857.png,data/raw/TBX11K/imgs/sick/s3857.png,512,512,OK
TBX11K,s1098.png,data/raw/TBX11K/imgs/sick/s1098.png,512,512,OK
TBX11K,s0392.png,data/raw/TBX11K/imgs/sick/s0392.png,512,512,OK
TBX11K,s2585.png,data/raw/TBX11K/imgs/sick/s2585.png,512,512,OK
TBX11K,s3843.png,data/raw/TBX11K/imgs/sick/s3843.png,512,512,OK
TBX11K,s4692.png,data/raw/TBX11K/imgs/sick/s4692.png,512,512,OK
TBX11K,s3116.png,data/raw/TBX11K/imgs/sick/s3116.png,512,512,OK
TBX11K,s3670.png,data/raw/TBX11K/imgs/sick/s3670.png,512,512,OK
TBX11K,s1067.png,data/raw/TBX11K/imgs/sick/s1067.png,512,512,OK
TBX11K,s0379.png,data/raw/TBX11K/imgs/sick/s0379.png,512,512,OK
TBX11K,s1073.png,data/raw/TBX11K/imgs/sick/s1073.png,512,512,OK
TBX11K,s3664.png,data/raw/TBX11K/imgs/sick/s3664.png,512,512,OK
TBX11K,s3102.png,data/raw/TBX11K/imgs/sick/s3102.png,512,512,OK
TBX11K,s1715.png,data/raw/TBX11K/imgs/sick/s1715.png,512,512,OK
TBX11K,s2234.png,data/raw/TBX11K/imgs/sick/s2234.png,512,512,OK
TBX11K,s4645.png,data/raw/TBX11K/imgs/sick/s4645.png,512,512,OK
TBX11K,s0345.png,data/raw/TBX11K/imgs/sick/s0345.png,512,512,OK
TBX11K,s4123.png,data/raw/TBX11K/imgs/sick/s4123.png,512,512,OK
TBX11K,s3894.png,data/raw/TBX11K/imgs/sick/s3894.png,512,512,OK
TBX11K,s3658.png,data/raw/TBX11K/imgs/sick/s3658.png,512,512,OK
TBX11K,s2546.png,data/raw/TBX11K/imgs/sick/s2546.png,512,512,OK
TBX11K,s3880.png,data/raw/TBX11K/imgs/sick/s3880.png,512,512,OK
TBX11K,s0437.png,data/raw/TBX11K/imgs/sick/s0437.png,512,512,OK
TBX11K,s1729.png,data/raw/TBX11K/imgs/sick/s1729.png,512,512,OK
TBX11K,s2220.png,data/raw/TBX11K/imgs/sick/s2220.png,512,512,OK
TBX11K,s4889.png,data/raw/TBX11K/imgs/sick/s4889.png,512,512,OK
TBX11K,s4651.png,data/raw/TBX11K/imgs/sick/s4651.png,512,512,OK
TBX11K,s4916.png,data/raw/TBX11K/imgs/sick/s4916.png,512,512,OK
TBX11K,s1852.png,data/raw/TBX11K/imgs/sick/s1852.png,512,512,OK
TBX11K,s4080.png,data/raw/TBX11K/imgs/sick/s4080.png,512,512,OK
TBX11K,s3937.png,data/raw/TBX11K/imgs/sick/s3937.png,512,512,OK
TBX11K,s2397.png,data/raw/TBX11K/imgs/sick/s2397.png,512,512,OK
TBX11K,s3089.png,data/raw/TBX11K/imgs/sick/s3089.png,512,512,OK
TBX11K,s0580.png,data/raw/TBX11K/imgs/sick/s0580.png,512,512,OK
TBX11K,s1846.png,data/raw/TBX11K/imgs/sick/s1846.png,512,512,OK
TBX11K,s1675.png,data/raw/TBX11K/imgs/sick/s1675.png,512,512,OK
TBX11K,s3062.png,data/raw/TBX11K/imgs/sick/s3062.png,512,512,OK
TBX11K,s3704.png,data/raw/TBX11K/imgs/sick/s3704.png,512,512,OK
TBX11K,s0219.png,data/raw/TBX11K/imgs/sick/s0219.png,512,512,OK
TBX11K,s1107.png,data/raw/TBX11K/imgs/sick/s1107.png,512,512,OK
TBX11K,s3710.png,data/raw/TBX11K/imgs/sick/s3710.png,512,512,OK
TBX11K,s4719.png,data/raw/TBX11K/imgs/sick/s4719.png,512,512,OK
TBX11K,s3076.png,data/raw/TBX11K/imgs/sick/s3076.png,512,512,OK
TBX11K,s2368.png,data/raw/TBX11K/imgs/sick/s2368.png,512,512,OK
TBX11K,s1661.png,data/raw/TBX11K/imgs/sick/s1661.png,512,512,OK
TBX11K,s4731.png,data/raw/TBX11K/imgs/sick/s4731.png,512,512,OK
TBX11K,s1649.png,data/raw/TBX11K/imgs/sick/s1649.png,512,512,OK
TBX11K,s0557.png,data/raw/TBX11K/imgs/sick/s0557.png,512,512,OK
TBX11K,s2426.png,data/raw/TBX11K/imgs/sick/s2426.png,512,512,OK
TBX11K,s3738.png,data/raw/TBX11K/imgs/sick/s3738.png,512,512,OK
TBX11K,s2432.png,data/raw/TBX11K/imgs/sick/s2432.png,512,512,OK
TBX11K,s0543.png,data/raw/TBX11K/imgs/sick/s0543.png,512,512,OK
TBX11K,s1885.png,data/raw/TBX11K/imgs/sick/s1885.png,512,512,OK
TBX11K,s4725.png,data/raw/TBX11K/imgs/sick/s4725.png,512,512,OK
TBX11K,s0972.png,data/raw/TBX11K/imgs/sick/s0972.png,512,512,OK
TBX11K,s0966.png,data/raw/TBX11K/imgs/sick/s0966.png,512,512,OK
TBX11K,s2817.png,data/raw/TBX11K/imgs/sick/s2817.png,512,512,OK
TBX11K,s4296.png,data/raw/TBX11K/imgs/sick/s4296.png,512,512,OK
TBX11K,s1488.png,data/raw/TBX11K/imgs/sick/s1488.png,512,512,OK
TBX11K,s0796.png,data/raw/TBX11K/imgs/sick/s0796.png,512,512,OK
TBX11K,s0782.png,data/raw/TBX11K/imgs/sick/s0782.png,512,512,OK
TBX11K,s2195.png,data/raw/TBX11K/imgs/sick/s2195.png,512,512,OK
TBX11K,s2618.png,data/raw/TBX11K/imgs/sick/s2618.png,512,512,OK
TBX11K,s3260.png,data/raw/TBX11K/imgs/sick/s3260.png,512,512,OK
TBX11K,s0769.png,data/raw/TBX11K/imgs/sick/s0769.png,512,512,OK
TBX11K,s1477.png,data/raw/TBX11K/imgs/sick/s1477.png,512,512,OK
TBX11K,s1463.png,data/raw/TBX11K/imgs/sick/s1463.png,512,512,OK
TBX11K,s3512.png,data/raw/TBX11K/imgs/sick/s3512.png,512,512,OK
TBX11K,s1305.png,data/raw/TBX11K/imgs/sick/s1305.png,512,512,OK
TBX11K,s4255.png,data/raw/TBX11K/imgs/sick/s4255.png,512,512,OK
TBX11K,s2624.png,data/raw/TBX11K/imgs/sick/s2624.png,512,512,OK
TBX11K,s0033.png,data/raw/TBX11K/imgs/sick/s0033.png,512,512,OK
TBX11K,s0755.png,data/raw/TBX11K/imgs/sick/s0755.png,512,512,OK
TBX11K,s2142.png,data/raw/TBX11K/imgs/sick/s2142.png,512,512,OK
TBX11K,s4533.png,data/raw/TBX11K/imgs/sick/s4533.png,512,512,OK
TBX11K,s3248.png,data/raw/TBX11K/imgs/sick/s3248.png,512,512,OK
TBX11K,s4527.png,data/raw/TBX11K/imgs/sick/s4527.png,512,512,OK
TBX11K,s4241.png,data/raw/TBX11K/imgs/sick/s4241.png,512,512,OK
TBX11K,unknown_1283.png,data/raw/TBX11K/imgs/test/unknown_1283.png,512,512,OK
TBX11K,unknown_2952.png,data/raw/TBX11K/imgs/test/unknown_2952.png,512,512,OK
TBX11K,unknown_2946.png,data/raw/TBX11K/imgs/test/unknown_2946.png,512,512,OK
TBX11K,unknown_1297.png,data/raw/TBX11K/imgs/test/unknown_1297.png,512,512,OK
TBX11K,unknown_729.png,data/raw/TBX11K/imgs/test/unknown_729.png,512,512,OK
TBX11K,unknown_701.png,data/raw/TBX11K/imgs/test/unknown_701.png,512,512,OK
TBX11K,unknown_715.png,data/raw/TBX11K/imgs/test/unknown_715.png,512,512,OK
TBX11K,unknown_1526.png,data/raw/TBX11K/imgs/test/unknown_1526.png,512,512,OK
TBX11K,unknown_926.png,data/raw/TBX11K/imgs/test/unknown_926.png,512,512,OK
TBX11K,unknown_2749.png,data/raw/TBX11K/imgs/test/unknown_2749.png,512,512,OK
TBX11K,unknown_2991.png,data/raw/TBX11K/imgs/test/unknown_2991.png,512,512,OK
TBX11K,unknown_1240.png,data/raw/TBX11K/imgs/test/unknown_1240.png,512,512,OK
TBX11K,unknown_1254.png,data/raw/TBX11K/imgs/test/unknown_1254.png,512,512,OK
TBX11K,unknown_2985.png,data/raw/TBX11K/imgs/test/unknown_2985.png,512,512,OK
TBX11K,unknown_1532.png,data/raw/TBX11K/imgs/test/unknown_1532.png,512,512,OK
TBX11K,unknown_932.png,data/raw/TBX11K/imgs/test/unknown_932.png,512,512,OK
TBX11K,unknown_2013.png,data/raw/TBX11K/imgs/test/unknown_2013.png,512,512,OK
TBX11K,unknown_2775.png,data/raw/TBX11K/imgs/test/unknown_2775.png,512,512,OK
TBX11K,unknown_2761.png,data/raw/TBX11K/imgs/test/unknown_2761.png,512,512,OK
TBX11K,unknown_1268.png,data/raw/TBX11K/imgs/test/unknown_1268.png,512,512,OK
TBX11K,unknown_2007.png,data/raw/TBX11K/imgs/test/unknown_2007.png,512,512,OK
TBX11K,unknown_2588.png,data/raw/TBX11K/imgs/test/unknown_2588.png,512,512,OK
TBX11K,unknown_259.png,data/raw/TBX11K/imgs/test/unknown_259.png,512,512,OK
TBX11K,unknown_1081.png,data/raw/TBX11K/imgs/test/unknown_1081.png,512,512,OK
TBX11K,unknown_1095.png,data/raw/TBX11K/imgs/test/unknown_1095.png,512,512,OK
TBX11K,unknown_265.png,data/raw/TBX11K/imgs/test/unknown_265.png,512,512,OK
TBX11K,unknown_503.png,data/raw/TBX11K/imgs/test/unknown_503.png,512,512,OK
TBX11K,unknown_1903.png,data/raw/TBX11K/imgs/test/unknown_1903.png,512,512,OK
TBX11K,unknown_517.png,data/raw/TBX11K/imgs/test/unknown_517.png,512,512,OK
